X,Y,OBJECTID,name,introduction,difficulty,completionTime,hasAlerts,introductionThumbnail,walkingAndTrampingWebPage,dateLoadedToGIS
170.3313459,-43.16040487,2787,Waitangitaona Wetland Walk,"The Waitangitaona Wetland Walk is an easy walk through a regenerating kahikatea forest and flax wetland to a viewing platform with spectacular views of the Southern Alps, Kā Tiritiri o te Moana.",Easiest,20 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/25908/Waitangitaona-223.jpg,https://www.doc.govt.nz/link/F95EC5A3-32FC-4417-B855-0AB660515181.aspx,2018-06-22T04:20:54.000Z
174.8686103,-38.39478042,2788,Waitanguru Falls Walk,Enjoy a short walk to a magnificant tiered waterfall.,Easy,15 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/148893/waitanguru-falls-220.jpg,https://www.doc.govt.nz/link/3736CE12-1EED-424A-BC75-98AB44079362.aspx,2018-06-22T04:20:54.000Z
175.7820179,-37.49900904,2789,Waitawheta Tramway,"Follow an old tramline (1898 - 1928) on a relatively flat track through the spectacular Waitawheta Gorge - with interpretation panels as well, it's a great option for kids.",Intermediate,"8 hr (return), 3-4 hrs one way",Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/19361/waitawheta-tramway-hero.jpg,https://www.doc.govt.nz/link/F6152588-7714-4D41-B973-6A5E53FEC510.aspx,2018-06-22T04:20:54.000Z
175.8418678,-37.50695743,2790,Waitengaue Track,Enjoy walking along the former Waitengaue bush tramway on this track that takes you to Waitawheta Hut.,Advanced,4 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo-220x140.jpg,https://www.doc.govt.nz/link/A04FBD56-433E-4BA8-B8D9-C8D3E73E428C.aspx,2018-06-22T04:20:54.000Z
175.289284,-40.843958,2791,Waitewaewae Hut Track,"The track to Waitewaewae Hut crosses a terrace above the Otaki River, before entering the bush to follow an old tramway and criss-cross several creeks.",Advanced,5 - 7 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/149684/waitewaewae-track-1200.jpg,https://www.doc.govt.nz/link/1654BB5A-2D0E-42D6-9068-00B39085B571.aspx,2018-06-22T04:20:54.000Z
175.0939536,-38.26096863,2792,Waitomo Walkway,"The Waitomo Walkway traverses classic limestone landscape, meanders beside the Waitomo Stream through forest and open farmland.",Easy,1 hr 15 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/13683/waitomo-walkway-limestone-1600.jpg,https://www.doc.govt.nz/link/94BA825A-30C0-413F-ABB1-CF0283889D5B.aspx,2018-06-22T04:20:55.000Z
175.5031549,-39.33039862,2793,Waitonga Falls Track,The 39 m Waitonga Falls is Tongariro National Park’s highest waterfall. The well-formed track passes through mountain beech and kaikawaka forest.,Easy,1 hr 20 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/15464/waitonga-falls-track-1920.jpg,https://www.doc.govt.nz/link/24B849EB-DD38-4AFE-863A-53227B6C3724.aspx,2018-06-22T04:20:55.000Z
168.6282286,-46.5550029,2794,Waituna Lagoon tracks,"You can stroll the boardwalk, walk the loop track through wetland tarns or walk along the spectacular white quartz beach to the outlet of Waituna Lagoon. Waituna is a Ramsar site so is internationally recognised place of importance for birdlife. ","Easiest,Easy",10 m - 2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/37020/waituna-lagoon-1200.jpg,https://www.doc.govt.nz/link/F1F8CE3E-AA72-4294-A357-D8CD8ED77B0D.aspx,2018-06-22T04:20:55.000Z
173.6112606,-41.42814903,2795,Wakamarina Track,Follow in the footsteps of old goldminers on the Wakamarina Track to cross the Richmond Range from the Wairau Valley to the Wakamarina Valley.,Advanced,7 hrs (south to north),Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/32973/wakamarina223.jpg,https://www.doc.govt.nz/link/E50DF352-52A0-4E5A-B013-72AF5A5F22DF.aspx,2018-06-22T04:20:55.000Z
176.2138949,-39.75568455,2796,Wakarara Road End routes,"There are a variety of tramping routes from Wakarara road end in the Eastern Ruahine Forest Park, including Gold Creek and Barlow Hut.",Expert,,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/20233/barlow-hut-223.jpg,https://www.doc.govt.nz/link/F06DC961-3916-4720-A090-6BA42062CF15.aspx,2018-06-22T04:20:55.000Z
176.2361,-39.71083786,2797,Wakarara Road End tramping tracks,"Wakarara Road End tramping tracks include tracks to Poutaki Hut, Parks Peak Hut and Sparrowhawk Bivouac and the Colenso Spur to the Main Range track.",Advanced,,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/20227/orupu-views-223.jpg,https://www.doc.govt.nz/link/A39DA5E5-9B00-4F35-BD95-BFB1B5484C53.aspx,2018-06-22T04:20:55.000Z
173.7382905,-35.21557034,2798,Walnut Track,Walnut Track in the Puketi Forest is a steep ridge track through beautiful kauri forest. The track is recommended for experienced and well-equipped trampers.,Advanced,45 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/16629/walnut-track-tree2-223.jpg,https://www.doc.govt.nz/link/7E3B7648-861C-4D0C-8D01-0EE5CC2A36A6.aspx,2018-06-22T04:20:55.000Z
170.7334985,-43.22023736,2799,Wanganui valley tracks,The Wanganui River valley provides rugged backcountry opportunities for those with suitable skills and experience.  ,"Advanced,Expert",3 days +,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/47695/lower-wanganui-valley-223.jpg,https://www.doc.govt.nz/link/96E5A687-E3C4-4AAD-B8FC-60D9EB09D364.aspx,2018-06-22T04:20:55.000Z
172.3622201,-41.4057522,2800,Wangapeka Track,"The Wangapeka route crosses Kahurangi National Park - it
crosses two saddles and travels through the beautiful beech-forested valleys.","Advanced,Expert",4 - 6 days one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/12408/wangapeka-track-gallery.jpg,https://www.doc.govt.nz/link/97AA6E32-7297-4894-B8D4-2504B331373C.aspx,2018-06-22T04:20:56.000Z
173.6349321,-35.57101649,2801,Waoku Coach Road Track,Follow the gentle incline of an historic coach road through the heart of the Mataraua Forest.,Advanced,12 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo-220x140.jpg,https://www.doc.govt.nz/link/91FA15F8-FBC0-4702-BD5C-4A432774A5DD.aspx,2018-06-22T04:20:56.000Z
174.2836226,-35.58761694,2802,Waro Limestone Scenic Reserve Walk,Walk around spectacular limestone formations - this is a good option for kids with open grassland for exploring as well.,Easy,20 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/19993/waro-limestone-1200.jpg,https://www.doc.govt.nz/link/5CFE3C47-C699-4FF9-9B15-1C96400FC1C6.aspx,2018-06-22T04:20:56.000Z
172.7059724,-40.76966994,2803,Washbourn Scenic Reserve Walk,"The Washbourn Scenic Reserve is a delightful patch of forest, providing a very easy 15-minute walk.",Easy,30 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/15404/Washbourne223.jpg,https://www.doc.govt.nz/link/1FF9D820-CF48-4C19-85C7-91F4575E89CA.aspx,2018-06-22T04:20:56.000Z
174.4589232,-35.49137235,2804,Watkin Powell Track,"This easy short track from Otamure Bay campsite leads to a sandy, secluded beach at Tauwhara Bay. Suitable for children. ",Easy,,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/20017/watkin-powell-223.jpg,https://www.doc.govt.nz/link/36DEC560-4DD2-404E-B6E8-1210D6B8D77F.aspx,2018-06-22T04:20:56.000Z
173.6108801,-35.55701277,2805,Wekaweka Track ,Follow the gentle incline of an old coach road up the valley and onto the Mataraua Forest plateau.,Advanced,2 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo-220x140.jpg,https://www.doc.govt.nz/link/FEE1B035-7795-4DDB-B8DA-08273BD0028F.aspx,2018-06-22T04:20:56.000Z
175.8130638,-37.25155208,2806,Wentworth Valley walks,Walk to the beautiful Wentworth Falls or to views of two mine shafts.,"Easiest,Easy",,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/11938/wentworth-falls-1200.jpg,https://www.doc.govt.nz/link/83D6E268-FC61-4C53-950B-FBC3FF4626FC.aspx,2018-06-22T04:20:56.000Z
173.9850585,-39.30211429,2807,West Egmont tramping tracks,"The western slopes of the mountain are known for their very high rainfall, resulting in numerous wet and boggy areas. ",Advanced,5 or 6 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/26098/Waiaua-Gorge-track-223.jpg,https://www.doc.govt.nz/link/BE37BECB-313C-4BD4-AF6E-E6B4591F90F8.aspx,2018-06-22T04:20:56.000Z
168.66593,-44.463917,2808,West Matukituki Track,"The walk to Aspiring Hut, with views up and down the West Matukituki Valley, is a great overnight tramp for families with children. It leads onto French Ridge and Liverpool Hut tracks.","Intermediate,Advanced",Various: 2 hr 30 min - 6 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/20235/west-matukituki-220.jpg,https://www.doc.govt.nz/link/ED27016C-62C5-4D33-ACC8-AC59B3CCDA3C.aspx,2018-06-22T04:20:56.000Z
176.3926899,-38.10590065,2809,Western Okataina Walkway,Western Okataina Walkway is open for both walking and mountain biking.,Advanced,7 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/120065/western-okataina-220.jpg,https://www.doc.govt.nz/link/CA94E06D-91CF-4B25-A541-F8C66CD36858.aspx,2018-06-22T04:20:56.000Z
169.8182508,-44.54062618,2810,Wether Range Tracks,The Wether Range tracks are found south of Omarama. ,"Advanced,Expert",2 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/121487/access-wether-range-565.jpg,https://www.doc.govt.nz/link/FA9822AB-1D29-49F8-AA5F-CD19B248FAC6.aspx,2018-06-22T04:20:56.000Z
175.9334367,-38.68591289,2811,Whakaipo Bay tracks,Walk or ride over the headland between Whakaipo and Whangamata bays and enjoy the lake views and native bush.,Easy,4 hr 30 min | 8 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/149534/w2k-kathrinandstefanmarks-1200.jpg,https://www.doc.govt.nz/link/3BA7BAE8-63DD-4041-A279-73A32CABC3F0.aspx,2018-06-22T04:20:57.000Z
176.8575316,-39.43149127,2812,Whakamaharatanga Walkway,"The walkway crosses farmland through two old pā sites with  terraces, pits and middens (shell dumps). Most of the farmland was under water prior to the Napier earthquake in 1931. ",Easiest,40 min / 1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo-220x140.jpg,https://www.doc.govt.nz/link/09067615-7518-4F32-9780-CA14FC77F6E7.aspx,2018-06-22T04:20:57.000Z
174.9926057,-41.2976139,2813,Whakanui Track,This track leads from Wainuiomata to the Orongorongo River and offers views of the Remutaka Range and surrounding areas.,Advanced,7 hrs to Wainuiomata,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/19614/whakanui-view-1200.jpg,https://www.doc.govt.nz/link/8B88000D-3A77-481D-9005-C48D8EB64392.aspx,2018-06-22T04:20:57.000Z
175.5139004,-39.21513598,2814,Whakapapaiti Valley Track,"Winding through stunted beech forest, the Whakapapaiti Valley Track makes its way to the Whakapapaiti Hut. From here you can continue in a loop back to Whakapapa Village.",Advanced,4 - 5 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/15127/mt-ngauruhoe-from-whakapapaiti-track-1200.jpg,https://www.doc.govt.nz/link/1F1F3CD9-2DDE-4DB3-97C3-87183F220851.aspx,2018-06-22T04:20:57.000Z
174.1335631,-35.88794732,2815,Whakapono and Tumanako tracks,The Whakapono and Tumanako tracks form a loop.  Plan for the walk to take about 2-3 hours if you wish to complete the full loop. ,Easy,2 hr 30,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/17447/nikau-flower-223.jpg,https://www.doc.govt.nz/link/2CB20909-52E9-4270-8089-0B6986DB721A.aspx,2018-06-22T04:20:57.000Z
175.0618853,-37.29329927,2816,Whangamarino Historic Walk,This short walk takes in the Whangamarino Redoubt and Te Teoteo's Pā - two key sites of conflict during the Waikato War of 1863-64.,Easiest,25 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/55927/whangamarino-redoubt-223.jpg,https://www.doc.govt.nz/link/5D46E045-6EDC-4F1E-8015-47C8E5A15B2C.aspx,2018-06-22T04:20:57.000Z
174.2816506,-35.25369403,2817,Whangamumu Track,Go for an easy forest and beach walk to Whangamumu Harbour and Te Toroa Bay. Learn about the history while challenging the kids. ,Easy,1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/16442/whangamumu-harbour-1200.jpg,https://www.doc.govt.nz/link/4D6925CA-5020-4A0F-8191-120E6EA6E4C4.aspx,2018-06-22T04:20:57.000Z
175.3919067,-36.23180503,2818,Whangaparapara: Mount Whangaparapara Track,Climb up to 309 m for views of Whangaparapara harbour.,Advanced,2 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo-220x140.jpg,https://www.doc.govt.nz/link/BB2C8FC0-61E5-4CDF-9842-7435C21F130B.aspx,2018-06-22T04:20:57.000Z
175.3920994,-36.24068217,2819,Whangaparapara: Old Mill Track,Discover the site of the Kauri Timber Company sawmill and an historic steam traction engine.,Easy,2 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/149735/steam-engine-old-mill-track-220.jpg,https://www.doc.govt.nz/link/7CFD6439-BE3E-44A3-98B6-3A6713D83CB7.aspx,2018-06-22T04:20:57.000Z
175.4255265,-36.24329061,2820,Whangaparapara: Te Ahumata Track,Discover interesting flora and panoramic views at the top of Te Ahumata (398 m).,Advanced,1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/149738/teahumata-track-1200.jpg,https://www.doc.govt.nz/link/8B731E74-CF06-412C-BF92-FD572054B195.aspx,2018-06-22T04:20:57.000Z
175.3941138,-36.22917449,2821,"Whangaparapara: Tramline, Pack & Withey Tracks",Combine these tracks for a circuit walk from Whangaparapara.,Advanced,Various: 1 - 6 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/149729/witheys-track-220.jpg,https://www.doc.govt.nz/link/FB82A8F0-8B50-4D74-899A-DACE0EFD45D4.aspx,2018-06-22T04:20:57.000Z
174.3671627,-35.36395816,2822,Whangaruru North Head walking tracks,The Whangaruru North Head Walking Tracks can be accessed from the popular campsite at Puriri Bay. The tracks follow through native forest and ridgelines before dropping down into secluded bays.,Easy,,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/18734/Whangaruru-N-H-Track-223.jpg,https://www.doc.govt.nz/link/00F2B200-C064-4FE5-AFF3-732D787D2809.aspx,2018-06-22T04:20:58.000Z
175.13364,-37.975785,2823,Wharauroa and Mahaukura Lookouts,Climb up to one of the best views from Mount Pirongia of Hamilton and Te Awamutu.,Advanced,2 - 3 hr | 2 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo-220x140.jpg,https://www.doc.govt.nz/link/648CC9B0-C815-48DC-9DF2-E05B39D2A411.aspx,2018-06-22T04:20:58.000Z
175.8362812,-37.27461752,2824,Wharekirauponga Track,The Wharekirauponga Track in Parakawai Valley and the Royal Standard Goldmine area follows along an old horse-drawn tram track. ,Easy,3 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/11970/wharekirauponga-223.jpg,https://www.doc.govt.nz/link/EA221589-9EC2-4759-9F20-1A8A5F85CB3D.aspx,2018-06-22T04:20:58.000Z
174.9922501,-40.9756405,2825,Whareroa Farm tracks,"Enjoy regenerating shrubland, coastal views and kohekohe forest on these walks that are suitable for children.","Easiest,Easy,Advanced",,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/56429/whareroa-farm-tracks-1200.jpg,https://www.doc.govt.nz/link/BFE1B5D8-F688-48CC-BC91-7D22CE44A304.aspx,2018-06-22T04:20:58.000Z
172.0382551,-43.22452623,2826,Wharfedale Hut tracks,Walk or mountain bike to Wharfedale Hut.,Intermediate,1–2 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/164722/wharfedale-track-220.jpg,https://www.doc.govt.nz/link/5266695C-0425-4D5E-9004-3F5D16C8BA8A.aspx,2018-06-22T04:20:58.000Z
170.4789653,-43.34880515,2827,"Whataroa, Butler and Perth valleys tracks","The Whataroa, Butler and Perth river valleys tracks and routes provide rugged backcountry opportunities for those with suitable skills and experience.  ","Advanced,Expert",3 days +,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/47381/perth-river-1200.jpg,https://www.doc.govt.nz/link/44A4B4E5-344C-46F5-A75A-4CC9BE66031D.aspx,2018-06-22T04:20:58.000Z
177.5966034,-38.23947827,2828,Whinray Scenic Reserve Track,"View the spectacular Motu Falls from the car park and picnic area, or walk along an old coach road through native forest - suitable for all ages.",Easy,2 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/18573/whinray-sr-223.jpg,https://www.doc.govt.nz/link/355FB787-D17B-4646-A4AC-53341DA643D0.aspx,2018-06-22T04:20:58.000Z
176.697858,-38.69727915,2829,Whirinaki Waterfall Loop Track,On the Whirinaki Waterfall Loop Track you'll follow the Whirinaki River as it flows through podocarp forest.,Easy,4 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/20056/waterfall-loop-1200.jpg,https://www.doc.govt.nz/link/F2E44E01-72BE-44BA-ABA4-1FC41BA37DF5.aspx,2018-06-22T04:20:58.000Z
