OBJECTID,name,introduction,difficulty,completionTime,hasAlerts,introductionThumbnail,walkingAndTrampingWebPage,dateLoadedToGIS,Shape__Length
5611,Tawarau Forest tramping tracks,The limestone features and native vegetation in the Tawarau Forest can best be seen by walking on one of the forest's scenic tracks.,Advanced,Various from 2 - 7 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/13851/double-falls-1200.jpg,https://www.doc.govt.nz/link/8B3ACD2B-93C9-4668-8BAC-8CE9B109C736.aspx,2018-06-22T04:20:44.000Z,23887.21118
5612,Te Ara Pātaka/Summit Walkway,"Enjoy magnificent views over Banks Peninsula, the Canterbury plains, Southern Alps and Pacific ocean on this track, which is about an hour's drive from Christchurch.","Intermediate,Advanced",2-3 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/153589/summit-walkway-220.jpg,https://www.doc.govt.nz/link/ECC7AC27-4AE6-46E1-8764-D05E39489DE5.aspx,2018-06-22T04:20:44.000Z,27674.29598
5613,Te Kuri Farm Walkway,"Enjoy panoramic views from various points on this track, as well as from a lookout point at the top (290 m).",Easy,3 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/18569/te-kuri-farm-walk-1920.jpg,https://www.doc.govt.nz/link/53DB0137-1D88-41FE-B7B5-87A9EAE35CFE.aspx,2018-06-22T04:20:44.000Z,3217.853171
5614,Te Maire Loop Track,Walk through a fine example of the podocarp forest that once covered much of the central North Island - it's a suitable track for kids.,Easy,2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/25559/bridge-te-maire-223.jpg,https://www.doc.govt.nz/link/D848B5E1-DDA0-4405-88BB-523DD3BF5ED2.aspx,2018-06-22T04:20:45.000Z,3619.160677
5615,Te Matua Ngahere Walk,"View the second largest living kauri in New Zealand, Te Matua Ngahere - it's a good option for kids.",Easiest,20 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/17667/te-matua-ngahere-1920.jpg,https://www.doc.govt.nz/link/55126CD2-159D-4F3B-8FF4-BBE82E49934E.aspx,2018-06-22T04:20:45.000Z,1256.537599
5616,Te Paki Coastal Track,This scenic track follows the rugged coastline of Cape Reinga and descends to Te Werahi and Twilight beaches. Self-sufficient camping is available. ,Easy,3-4 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/18876/te-paki-stream-hero.jpg,https://www.doc.govt.nz/link/5B553A8C-0A3F-48DC-95B6-A52300294CCA.aspx,2018-06-22T04:20:45.000Z,47147.35256
5617,Te Rereatukahia Loop Track,Grass clearings and an old fence are a legacy of days gone by when this section was highly modified by burning and farming.,Advanced,7 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo-220x140.jpg,https://www.doc.govt.nz/link/B0E4EBC2-40CC-4155-AFCC-459BA51AACC0.aspx,2018-06-22T04:20:45.000Z,13865.22966
5618,Te Waiti Hut Walk,This track affords views of Te Waiti Stream and lowland forest and is suitable for a family day trip. ,Advanced,2 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo-220x140.jpg,https://www.doc.govt.nz/link/ACDD7F0D-5618-439E-8FE4-03A52E39C969.aspx,2018-06-22T04:20:45.000Z,6236.236658
5619,Te Waiti Nature Trail,An ideal family walk through nikau and tawa forest.,Easy,30 min - 1hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo-220x140.jpg,https://www.doc.govt.nz/link/9A8A72B5-F5F1-4025-BA69-6A1B601E4AEB.aspx,2018-06-22T04:20:45.000Z,616.8003509
5620,Te Werahi Beach to Twilight Beach,"Experience gorgeous peach-coloured dunes, unusual dune grasses, and views of Cape Maria van Diemen and Motuopao Island on this 3-hour track to Twilight Beach.",Easy,3 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/18921/cape-maria-van-diemen-hero.jpg,https://www.doc.govt.nz/link/C398BF45-F29C-4202-831F-C9372F1D7ECB.aspx,2018-06-22T04:20:46.000Z,25573.05377
5621,Teal Bay to Lake Poteriteri Hut Route,This challenging tramping route travels through remote southern Fiordland forested valleys between Lake Hauroko and Lake Poteriteri. ,Expert,10 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/65210/lake-poteriteri-hut-223.jpg,https://www.doc.govt.nz/link/170F9FB2-DBE4-4820-8B2D-C80A93D10FD4.aspx,2018-06-22T04:20:46.000Z,15823.86251
5622,Temple valley tracks,These short tramping tracks travel through mountain beech forest. ,Advanced,Various times,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/121656/north-temple-valley-565.jpg,https://www.doc.govt.nz/link/283671B7-18D3-4911-BDCD-C73141E7C434.aspx,2018-06-22T04:20:46.000Z,13659.40904
5623,Three Passes Route,"This classic summer tramp for experienced backcountry trampers crosses Harman Pass, Whitehorn Pass and Browning Pass/Noti Raureka. It gives the excitement, variety and contrast of a transalpine route.",Expert,4 - 5 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/18960/browning-pass-390-2.jpg,https://www.doc.govt.nz/link/0DE03093-E3F3-446C-BABE-63176CDAFCDA.aspx,2018-06-22T04:20:46.000Z,45151.34487
5624,Timaru River Track,"From Lake Hāwea the track follows the Timaru River, crosses Mount Martha Saddle and descends into the Ahuriri Valley. It's a demanding tramp for experienced parties. ",Advanced,,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/34513/timaru-river-track-1200.jpg,https://www.doc.govt.nz/link/C7490D4A-56ED-4D38-8468-76919D2B5899.aspx,2018-06-22T04:20:47.000Z,45975.23511
5625,Tiritiri Matangi Island walks,"See a variety of native birds on the walks on this pest-free island, as well as views of the surrounding islands.","Easiest,Easy",20 min - 3 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/72916/tiritiri-matangi-hero-eve-manning.jpg,https://www.doc.govt.nz/link/FE48F993-1D9F-4415-AB05-B2E578E2A1DF.aspx,2018-06-22T04:20:47.000Z,11768.40212
5626,Titri Creek Track,See hundreds of wading birds on this family-friendly short walk into the Titri wetands.,Easiest,10 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/160957/titri-wetlands-220.jpg,https://www.doc.govt.nz/link/7656EFAE-C680-4296-B00A-DD62994384BE.aspx,2018-06-22T04:20:47.000Z,718.0697865
5627,"Toaroha, Hokitika, Lower Whitcombe Track",This route traverses rugged river valleys and crosses two alpine saddles. The alpine sections demand experience and good route finding skills in other than fine weather conditions.  ,"Advanced,Expert",4 - 5 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/55942/toaroha-swingbridge-1200.jpg,https://www.doc.govt.nz/link/8FA0E624-DC8C-4B63-BCEB-23F42018E3FA.aspx,2018-06-22T04:20:47.000Z,43559.08022
5628,Toaroha/Zit Saddle/Kokatahi/Lathrop Saddle/Styx River  Route ,This route traverses alpine ridges and crosses two alpine saddles. It demands experience and good route finding skills in other than fine weather conditions. ,"Advanced,Expert",3-4 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/55928/cedar-flats-1200.jpg,https://www.doc.govt.nz/link/DD6C54CC-EA42-480C-AA12-DFAE20F323C1.aspx,2018-06-22T04:20:47.000Z,42616.78164
5629,Tokenui to Te Waiti Route,This route leads through the middle of the Urutawa Conservation Area. As it is rough and gorgy in places it is recommended for experienced trampers only. ,Expert,6 - 8 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo-220x140.jpg,https://www.doc.govt.nz/link/06967395-6CC2-4060-BDC4-E78D9C394E8A.aspx,2018-06-22T04:20:48.000Z,17335.07773
5630,Tomahawk Lagoon/41-Peg Track,Climb or moutain bike to Soldiers' Monument above Tomahawk Lagoon and take in commanding coastal views.,Advanced,2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/160953/tomahawk-lagoon-walk-220.jpg,https://www.doc.govt.nz/link/DB7B8AC3-7DFE-4C9A-A08A-DCBEB177E6AF.aspx,2018-06-22T04:20:48.000Z,402.2404159
5631,Tongariro Alpine Crossing,"Trek across a volcanic alpine landscape of dramatic contrasts – steaming vents, glacial valleys, ancient lava flows, alpine vegetation and vivid crater lakes, all with stunning views.",Intermediate,7-8 hr (allow full day),Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/14921/tongariro-alpine-crossing-1200.jpg,https://www.doc.govt.nz/link/5CE26066-426B-4060-9B2E-077A8AEAFC8C.aspx,2018-06-22T04:19:20.000Z,19096.69508
5632,Tongariro Northern Circuit,"Explore the volcanic heart of Tongariro National Park, a landscape of stark glacial contrasts and alpine views.",Intermediate,3-4 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/11754/tongariro-1200.jpg,https://www.doc.govt.nz/link/A144CBA2-2BEA-411E-A4B8-023C828689D2.aspx,2018-06-22T04:20:48.000Z,45479.92851
5633,Tramline Track,The Tramline Track system traverses most of Great Barrier island at its widest point.,Advanced,6 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/149744/tramline-track-1920.jpg,https://www.doc.govt.nz/link/D8005F0A-3BFB-436B-8EBB-9F50E3286A40.aspx,2018-06-22T04:20:49.000Z,12345.70847
5634,Trounson Kauri Park Loop Track,Walk through a spectacular stand of kauri and experience the unique character of this ancient forest by day or night. ,Easiest,40 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/17671/easy-access-track-troun-223.jpg,https://www.doc.govt.nz/link/D6770927-350F-4DE1-A4BF-7056B2904FA9.aspx,2018-06-22T04:20:49.000Z,1520.582841
5635,Tuahu Kauri walking tracks,These short walks feature kauri trees and are great for children.,Easy,40 - 50 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/18475/tuahu-kauri-220.jpg,https://www.doc.govt.nz/link/14F5A359-7268-46BE-964F-A0299BF949BF.aspx,2018-06-22T04:20:49.000Z,5926.838445
5636,Tuahu Track,This is an east-west crossing of the Kaimai Ranges used since the 1890s linking Katikati and Te Aroha. It can be walked in either direction.,Advanced,5 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/32042/tuahu-1200.jpg,https://www.doc.govt.nz/link/74683F43-E59B-4CF0-B1EE-97870B32291B.aspx,2018-06-22T04:20:49.000Z,12092.28809
5637,Tui Track link from Boyle village,"From Boyle village on SH7, you can pick up tracks that link the end of the St James Walkway with tracks in Hope valley and Doubtful River, Lake Sumner Forest Park.",Advanced,3 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo-220x140.jpg,https://www.doc.govt.nz/link/D80F52DD-90FF-417D-AE18-51C0C3AF43C5.aspx,2018-06-22T04:20:50.000Z,11208.485
5638,Tunnel Beach Track,"This short walk goes through an excavated tunnel kids will love, to a secluded beach and a spectacular, rocky coastline.



",Easy,1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/27859/tunnel-beach-1200.jpg,https://www.doc.govt.nz/link/1CB0D5D4-18FE-4EC8-93D9-2FE2C3A3BAD7.aspx,2018-06-22T04:20:50.000Z,811.2098132
5639,Tutamoe Scenic Reserve Track,"Take a short, easy stroll along the Waiokukurau Stream to a picturesque lookout over a waterfall.",Easy,,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo-220x140.jpg,https://www.doc.govt.nz/link/C447F482-B32C-4BF2-BE8F-C20EA5B3D15F.aspx,2018-06-22T04:20:50.000Z,345.3099721
5640,Tutoko Valley Route,This challenging tramping route leads up the Tutoko river valley through beech forest and open flats under impressive Fiordland mountain peaks.,Expert,5 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/63419/tutoko-valley-223.jpg,https://www.doc.govt.nz/link/8283D3CA-D76B-40F3-B317-019DEA2C5627.aspx,2018-06-22T04:20:50.000Z,3196.471981
5641,Twilight Beach to Te Paki Stream ,This 4 hour 30 minute track leads you past Scott Point to the famous 90 Mile Beach and the Te Paki sand dunes.,Easy,4 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/18958/te-paki-walk-1200.jpg,https://www.doc.govt.nz/link/8B800AC1-712A-499E-949B-A139A166C232.aspx,2018-06-22T04:20:50.000Z,6373.731502
5642,Twin Kauri Track,"A 30 minute walk in the Twin Kauri Scenic Reserve takes you by groves of tree fern and kauri. 
",Advanced,30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/11921/twin-kauri-1200.jpg,https://www.doc.govt.nz/link/D76C8DCE-B548-4A3D-B012-24D701DFC91A.aspx,2018-06-22T04:20:50.000Z,475.3688812
5643,Twizel area tracks,There is a diverse range of tracks within a short distance of Twizel. ,"Easy,Advanced",Various: 15 min - 8 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/122002/flanagan-pass-trail-565.jpg,https://www.doc.govt.nz/link/794E273E-B2B8-4A2A-A619-A439F46BACD8.aspx,2018-06-22T04:20:51.000Z,44392.40439
5644,Upper Clutha River Track,Walk or cycle along the banks of the Clutha River near Lake Wanaka.,Easy,6 - 6 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/48417/outlet-track-1920.jpg,https://www.doc.govt.nz/link/49AB4489-9645-4560-B386-D7397E45C130.aspx,2018-06-22T04:20:51.000Z,18192.86097
5645,Upper Copland Valley Track,The Upper Copland Valley Track provides access to Douglas Rock Hut. It is suitable for well-equipped and experienced backcountry trampers and mountaineers only.,"Advanced,Expert",3 days +,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/61015/copland-early-track-223.jpg,https://www.doc.govt.nz/link/0CAA9A58-2733-4169-8DDD-EBB7C65BC368.aspx,2018-06-22T04:20:51.000Z,29930.0888
5646,Urchin and Umukarikari tracks,Climb above the bush line to the exposed alpine ridge of   Umukarikari and Mount Urchin. Enjoy fantastic views and access the Waipakihi valley and hut.,Advanced,1 - 2 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/150150/u-u-kimturia-thumb.jpg,https://www.doc.govt.nz/link/7C032C3C-7CB0-4EC0-AF90-E5F141C4D29F.aspx,2018-06-22T04:20:51.000Z,24941.00978
5647,Urupukapuka Island Walk,This walk around Urupukupuka Island features great views - it's suitable for older children.,Easy,5 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/16464/urupukapuka-a-223.jpg,https://www.doc.govt.nz/link/A2CD0647-4925-4E16-9B9E-976F68D1A64B.aspx,2018-06-22T04:20:51.000Z,11591.71309
5648,Waihaha and Waihora tracks,"Explore the remote bush, cliffs and waterfalls of the Western Bays of Lake Taupo. Normally accessible only by boat, these trails take you through a variety of landscapes with fantastic lookout points. ",Easy,3 - 4 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/149549/waihaha-lakeview-ameliawillisdoc-1200.jpg,https://www.doc.govt.nz/link/DEBAB29D-EC53-46C1-980D-DB3AA7799886.aspx,2018-06-22T04:20:52.000Z,11352.3479
5649,Waihoanga Gorge Kauri Walk,"Take the Waihoanga Gorge Kauri Walk as it makes its way through a range of forest species including puriri, taraire, nikau and virgin kauri trees.",Easy,2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/16941/stand-of-kauri-223.jpg,https://www.doc.govt.nz/link/417D2140-4BE2-43C2-8CBE-70200B3C66CC.aspx,2018-06-22T04:20:52.000Z,2294.349824
5650,Waikakaho/Cullen Creek Walkway,"This walkway follows an old goldminer's trail across the range between the Wairau Valley and Linkwater. It can be walked or ridden in one day, but you will need to arrange transport between the road ends.",Advanced,5 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/36886/cullen-creek-walkway223.jpg,https://www.doc.govt.nz/link/725AA76D-AD03-45AB-AF8C-50F58A5F7E2C.aspx,2018-06-22T04:20:52.000Z,13638.73984
5651,Waima Main Range Track,This rugged and challenging track passes over some of Northland's highest points and offers occasional views over the surrounding forest and mountain range.  Listen to Kokako around the Oraora Saddle.,Advanced,10 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo-220x140.jpg,https://www.doc.govt.nz/link/D5F97A58-2F78-4345-B4CD-D00738F52E33.aspx,2018-06-22T04:20:52.000Z,14098.2837
5652,Waipapa River Track,The Waipapa River Track is a scenic two-day tramp that follows the Waipapa River through the heart of Puketi Forest. The tramp is only recommended for experienced and well-equipped trampers.,Advanced,2 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/16617/pink-manuka-223.jpg,https://www.doc.govt.nz/link/F86F8C7B-6AD3-4572-ABD3-8A6D95624C56.aspx,2018-06-22T04:20:53.000Z,21580.57956
5653,Waitaanga South Road to Te Rerepahupahu Falls Track,Follow an historic logging tramline to Te Rerepahupahu Falls. ,Advanced,4 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/26009/sleepers-223.jpg,https://www.doc.govt.nz/link/15F5E575-A0C3-4E0F-9CBD-C2F3E8EEC15B.aspx,2018-06-22T04:20:54.000Z,11099.87703
5654,Wakamarina Track,Follow in the footsteps of old goldminers on the Wakamarina Track to cross the Richmond Range from the Wairau Valley to the Wakamarina Valley.,Advanced,7 hrs (south to north),Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/32973/wakamarina223.jpg,https://www.doc.govt.nz/link/E50DF352-52A0-4E5A-B013-72AF5A5F22DF.aspx,2018-06-22T04:20:55.000Z,20540.72752
5655,Wanganui valley tracks,The Wanganui River valley provides rugged backcountry opportunities for those with suitable skills and experience.  ,"Advanced,Expert",3 days +,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/47695/lower-wanganui-valley-223.jpg,https://www.doc.govt.nz/link/96E5A687-E3C4-4AAD-B8FC-60D9EB09D364.aspx,2018-06-22T04:20:55.000Z,28489.1932
